source, target, type, edgetype
cpd:C03955 ,cpd:C20333 ,irreversible, Reaction
cpd:C01028 ,cpd:C03955 ,irreversible, Reaction
cpd:C00047 ,cpd:C01028 ,irreversible, Reaction
cpd:C01149 ,cpd:C01181 ,irreversible, Reaction
cpd:C00408 ,cpd:C00450 ,irreversible, Reaction
cpd:C06157 ,cpd:C00527 ,reversible, Reaction
cpd:C20333 ,cpd:C05554 ,irreversible, Reaction
cpd:C03656 ,cpd:C05231 cpd:C00164 ,irreversible, Reaction
cpd:C05231 ,cpd:C00877 ,irreversible, Reaction
cpd:C00164 cpd:C00136 ,cpd:C00332 ,irreversible, Reaction
cpd:C03366 ,cpd:C04076 ,irreversible, Reaction
cpd:C16741 ,cpd:C03366 ,irreversible, Reaction
undefined,ko:K04533,PPrel, Relation
ko:K04533,ko:K09222,PPrel, Relation
ko:K04533,ko:K04559,PPrel, Relation
ko:K05208 ko:K05210,undefined,PPrel, Relation
ko:K04398,ko:K02187,PPrel, Relation
cpd:C00025,ko:K04604,PCrel, Relation
ko:K04604,ko:K04634,PPrel, Relation
ko:K04634,ko:K05858,PPrel, Relation
ko:K05858,cpd:C01245,PCrel, Relation
cpd:C01245,ko:K04958,PCrel, Relation
ko:K04533,ko:K04958,PPrel, Relation
cpd:C00076,ko:K05625,PCrel, Relation
ko:K08738,ko:K04399,PPrel, Relation
ko:K02084,ko:K04399,PPrel, Relation
ko:K04399,ko:K02187,PPrel, Relation
ko:K02833 ko:K07827 ko:K07828,ko:K04366,PPrel, Relation
ko:K04366,ko:K04368 ko:K04369,PPrel, Relation
ko:K04368 ko:K04369,ko:K04371,PPrel, Relation
ko:K05439,ko:K05081,PPrel, Relation
ko:K05081,ko:K04447,PPrel, Relation
ko:K04447,ko:K06279 ko:K17447 ko:K17448 ko:K17449,PPrel, Relation
ko:K06279 ko:K17447 ko:K17448 ko:K17449,ko:K05704,PPrel, Relation
ko:K05704,ko:K00922 ko:K02649,PPrel, Relation
ko:K00922 ko:K02649,cpd:C05981,PCrel, Relation
cpd:C05981,ko:K04456,PCrel, Relation
ko:K06279 ko:K17447 ko:K17448 ko:K17449,ko:K04364,PPrel, Relation
ko:K04364,ko:K03099,PPrel, Relation
ko:K03099,ko:K02833 ko:K07827 ko:K07828,PPrel, Relation
ko:K02833 ko:K07827 ko:K07828,ko:K04440,PPrel, Relation
ko:K04440,ko:K04441,PPrel, Relation
ko:K04441,ko:K04371,PPrel, Relation
ko:K06279 ko:K17447 ko:K17448 ko:K17449,ko:K04364,PPrel, Relation
ko:K06279 ko:K17447 ko:K17448 ko:K17449,ko:K05704,PPrel, Relation
ko:K05704,ko:K00922 ko:K02649,PPrel, Relation
ko:K05439,ko:K05081,PPrel, Relation
ko:K05081,ko:K04447,PPrel, Relation
ko:K04447,ko:K11220 ko:K04692 ko:K11223 ko:K11224,PPrel, Relation
ko:K04447,ko:K06279 ko:K17447 ko:K17448 ko:K17449,PPrel, Relation
ko:K05473,ko:K05147,PPrel, Relation
ko:K08522 ko:K08521,ko:K04248,PPrel, Relation
ko:K04366,ko:K00922 ko:K02649,PPrel, Relation
ko:K04366,cpd:C05981,PCrel, Relation
cpd:C05981,ko:K04456,PCrel, Relation
ko:K00922 ko:K02649,cpd:C05981,PCrel, Relation
ko:K04456,ko:K09408,PPrel, Relation
ko:K04456,ko:K03083,PPrel, Relation
ko:K03083,ko:K04503,PPrel, Relation
ko:K04701,ko:K05081,PPrel, Relation
ko:K04694 ko:K04695 ko:K04696 ko:K04697 ko:K04698 ko:K10322 ko:K04699,ko:K04447,PPrel, Relation
ko:K04694 ko:K04695 ko:K04696 ko:K04697 ko:K04698 ko:K10322 ko:K04699,ko:K11220 ko:K04692 ko:K11223 ko:K11224,PPrel, Relation
ko:K09408,ko:K00965,GErel, Relation
ko:K04379,ko:K04503,GErel, Relation
ko:K11220 ko:K04692 ko:K11223 ko:K11224,ko:K04503,GErel, Relation
ko:K11220 ko:K04692 ko:K11223 ko:K11224,ko:K04701,GErel, Relation
ko:K11220 ko:K04692 ko:K11223 ko:K11224,ko:K05473,GErel, Relation
ko:K11220 ko:K04692 ko:K11223 ko:K11224,ko:K17106,GErel, Relation
ko:K11220 ko:K04692 ko:K11223 ko:K11224,ko:K17101,GErel, Relation
ko:K11220 ko:K04692 ko:K11223 ko:K11224,ko:K17107,GErel, Relation
ko:K11220 ko:K04692 ko:K11223 ko:K11224,ko:K04248,GErel, Relation
ko:K11220 ko:K04692 ko:K11223 ko:K11224,ko:K08550 ko:K08551,GErel, Relation
ko:K11220 ko:K04692 ko:K11223 ko:K11224,ko:K09444,GErel, Relation
ko:K11220 ko:K04692 ko:K11223 ko:K11224,ko:K00501,GErel, Relation
ko:K11220 ko:K04692 ko:K11223 ko:K11224,ko:K05081,GErel, Relation
ko:K11220 ko:K04692 ko:K11223 ko:K11224,ko:K07593,GErel, Relation
ko:K11220 ko:K04692 ko:K11223 ko:K11224,ko:K12407,GErel, Relation
ko:K11220 ko:K04692 ko:K11223 ko:K11224,ko:K10151,GErel, Relation
ko:K11220 ko:K04692 ko:K11223 ko:K11224,ko:K04526,GErel, Relation
ko:K04371,ko:K04379,PPrel, Relation
ko:K05147,ko:K02580 ko:K04735,PPrel, Relation
ko:K02580 ko:K04735,ko:K04503,GErel, Relation
ko:K04248,ko:K00512,PPrel, Relation
ko:K01051,ko:K01728,ECrel, Relation
ko:K01184,ko:K01051,ECrel, Relation
ko:K01184,ko:K01051,ECrel, Relation
ko:K01184,ko:K01728,ECrel, Relation
ko:K01184,ko:K01728,ECrel, Relation
ko:K01213,ko:K01184,ECrel, Relation
ko:K01812,ko:K01213,ECrel, Relation
ko:K01184,ko:K01213,ECrel, Relation
ko:K01184,ko:K01812,ECrel, Relation
ko:K01812,ko:K00041,ECrel, Relation
ko:K01685 ko:K16849 ko:K16850,ko:K00041,ECrel, Relation
ko:K01728,ko:K01730,ECrel, Relation
ko:K01730,ko:K01815,ECrel, Relation
ko:K01815,ko:K00065,ECrel, Relation
ko:K00040,ko:K01686 ko:K08323,ECrel, Relation
ko:K01812,ko:K00040,ECrel, Relation
ko:K16190,ko:K01812,ECrel, Relation
ko:K01195 ko:K14756,ko:K01812,ECrel, Relation
ko:K01195 ko:K14756,ko:K16190,ECrel, Relation
ko:K16190,ko:K12447,ECrel, Relation
ko:K01195 ko:K14756,ko:K00699,ECrel, Relation
ko:K00699,ko:K12447,ECrel, Relation
ko:K00012,ko:K12447,ECrel, Relation
ko:K00699,ko:K00012,ECrel, Relation
ko:K00963,ko:K00012,ECrel, Relation
ko:K13247,ko:K08092,ECrel, Relation
ko:K00880,ko:K13247,ECrel, Relation
ko:K00880,ko:K08092,ECrel, Relation
ko:K03081,ko:K00880,ECrel, Relation
ko:K01804,ko:K00853,ECrel, Relation
ko:K01804,ko:K00011,ECrel, Relation
ko:K01786 ko:K03080,ko:K03082,ECrel, Relation
ko:K00853,ko:K03082,ECrel, Relation
ko:K00853,ko:K01786 ko:K03080,ECrel, Relation
ko:K03082,ko:K00880,ECrel, Relation
ko:K03081,ko:K00880,ECrel, Relation
ko:K03081,ko:K03082,ECrel, Relation
ko:K03331,ko:K00848,ECrel, Relation
ko:K01820,ko:K00848,ECrel, Relation
ko:K00880,ko:K00848,ECrel, Relation
ko:K01820,ko:K03331,ECrel, Relation
ko:K00880,ko:K03331,ECrel, Relation
ko:K00880,ko:K01820,ECrel, Relation
ko:K00848,ko:K01629,ECrel, Relation
ko:K01805,ko:K14273,ECrel, Relation
ko:K00011,ko:K14273,ECrel, Relation
ko:K01805,ko:K00011,ECrel, Relation
ko:K05351,ko:K01805,ECrel, Relation
ko:K00854,ko:K05351,ECrel, Relation
ko:K00007,ko:K05351,ECrel, Relation
ko:K00854,ko:K01805,ECrel, Relation
ko:K00007,ko:K01805,ECrel, Relation
ko:K00007,ko:K00854,ECrel, Relation
ko:K01786 ko:K03080,ko:K00854,ECrel, Relation
ko:K01783,ko:K00854,ECrel, Relation
ko:K01783,ko:K01786 ko:K03080,ECrel, Relation
ko:K05351,ko:K00011,ECrel, Relation
ko:K03331,ko:K00011,ECrel, Relation
ko:K05351,ko:K03331,ECrel, Relation
ko:K01783,ko:K05352,ECrel, Relation
ko:K00875,ko:K01783,ECrel, Relation
ko:K00853,ko:K01783,ECrel, Relation
ko:K00875,ko:K05352,ECrel, Relation
ko:K00853,ko:K05352,ECrel, Relation
ko:K00039,ko:K00853,ECrel, Relation
ko:K00039,ko:K00875,ECrel, Relation
ko:K14275,ko:K14274,ECrel, Relation
ko:K14274,ko:K14273,ECrel, Relation
ko:K01213,path:ko00053,maplink, Relation
ko:K01812,path:ko00053,maplink, Relation
ko:K01184,path:ko00053,maplink, Relation
ko:K01812,path:ko00562,maplink, Relation
ko:K01812,path:ko00053,maplink, Relation
ko:K16190,path:ko00562,maplink, Relation
ko:K16190,path:ko00053,maplink, Relation
ko:K01195 ko:K14756,path:ko00562,maplink, Relation
ko:K01195 ko:K14756,path:ko00053,maplink, Relation
path:ko00562,path:ko00053,maplink, Relation
ko:K00012,path:ko00052,maplink, Relation
ko:K00963,path:ko00052,maplink, Relation
ko:K00963,path:ko00010,maplink, Relation
ko:K00011,path:ko00053,maplink, Relation
ko:K01804,path:ko00053,maplink, Relation
ko:K14273,path:ko00500,maplink, Relation
ko:K01805,path:ko00500,maplink, Relation
ko:K00011,path:ko00500,maplink, Relation
ko:K01783,path:ko00030,maplink, Relation
ko:K05352,path:ko00030,maplink, Relation
ko:K00875,path:ko00030,maplink, Relation
ko:K00853,path:ko00030,maplink, Relation
ko:K00039,path:ko00740,maplink, Relation
ko:K13247,path:ko00053,maplink, Relation
ko:K00065,ko:K01685 ko:K16849 ko:K16850,ECrel, Relation
ko:K00065,ko:K01686 ko:K08323,ECrel, Relation
ko:K01685 ko:K16849 ko:K16850,ko:K01686 ko:K08323,ECrel, Relation
ko:K01730,ko:K01731,ECrel, Relation
ko:K01731,ko:K01184,ECrel, Relation
ko:K01731,ko:K01184,ECrel, Relation
ko:K01731,ko:K01051,ECrel, Relation
path:ko00520,path:ko00053,maplink, Relation
path:ko00520,ko:K01812,maplink, Relation
path:ko00520,ko:K16190,maplink, Relation
path:ko00520,ko:K01195 ko:K14756,maplink, Relation
path:ko00520,path:ko00562,maplink, Relation
path:ko00520,path:ko00053,maplink, Relation
path:ko00520,ko:K00011,maplink, Relation
path:ko00520,ko:K01804,maplink, Relation
ko:K00078 ko:K14273,ko:K14274,ECrel, Relation
ko:K00078 ko:K14273,ko:K01805,ECrel, Relation
ko:K00078 ko:K14273,ko:K00011,ECrel, Relation
ko:K00078 ko:K14273,path:ko00500,maplink, Relation
ko:K14275,ko:K14259,ECrel, Relation
ko:K14259,ko:K00128,ECrel, Relation
ko:K01685 ko:K16849 ko:K16850,path:ko00030,maplink, Relation
ko:K01686 ko:K08323,path:ko00030,maplink, Relation
path:ko00030,ko:K00065,maplink, Relation
ko:K00007,ko:K17738,ECrel, Relation
ko:K00039,ko:K17738,ECrel, Relation
ko:K00875,ko:K17738,ECrel, Relation
ko:K00853,ko:K17738,ECrel, Relation
ko:K05351,ko:K17818,ECrel, Relation
ko:K01805,ko:K17818,ECrel, Relation
ko:K17818,ko:K00854,ECrel, Relation
ko:K00007,ko:K17818,ECrel, Relation
ko:K17818,ko:K17738,ECrel, Relation
ko:K00039,ko:K17818,ECrel, Relation
ko:K00875,ko:K17818,ECrel, Relation
ko:K00853,ko:K17818,ECrel, Relation
ko:K01812,ko:K18106,ECrel, Relation
ko:K01213,ko:K18106,ECrel, Relation
ko:K01184,ko:K18106,ECrel, Relation
path:ko00053,ko:K18106,maplink, Relation
ko:K18106,ko:K18102,ECrel, Relation
ko:K18102,ko:K18103,ECrel, Relation
ko:K18103,ko:K18107,ECrel, Relation
ko:K18107,path:ko00561,maplink, Relation
ko:K01184,path:ko00520,maplink, Relation
ko:K01213,path:ko00520,maplink, Relation
ko:K01812,path:ko00520,maplink, Relation
ko:K18106,path:ko00520,maplink, Relation
ko:K14273,ko:K17743,ECrel, Relation
ko:K00078 ko:K14273,ko:K17743,ECrel, Relation
ko:K01805,ko:K17743,ECrel, Relation
ko:K17743,path:ko00500,maplink, Relation
ko:K17743,ko:K05351,ECrel, Relation
ko:K17743,ko:K03331,ECrel, Relation
ko:K01812,ko:K00002,ECrel, Relation
ko:K16190,ko:K00002,ECrel, Relation
ko:K01195 ko:K14756,ko:K00002,ECrel, Relation
path:ko00562,ko:K00002,maplink, Relation
ko:K00002,path:ko00520,maplink, Relation
ko:K00002,path:ko00053,maplink, Relation
ko:K17743,ko:K00008,ECrel, Relation
ko:K00011,ko:K00008,ECrel, Relation
ko:K00008,ko:K03331,ECrel, Relation
ko:K00040,ko:K08322,ECrel, Relation
ko:K01812,ko:K08322,ECrel, Relation
ko:K08322,ko:K00002,ECrel, Relation
ko:K08322,ko:K13247,ECrel, Relation
ko:K08322,path:ko00053,maplink, Relation
ko:K00002,ko:K13247,ECrel, Relation
ko:K00002,path:ko00053,maplink, Relation
ko:K00128,path:ko00020,maplink, Relation
cpd:C00470 ,cpd:C00333 ,irreversible, Reaction
cpd:C14899 ,cpd:C03291 ,irreversible, Reaction
cpd:C00618 ,cpd:C14899 ,irreversible, Reaction
cpd:C03033 ,cpd:C00191 ,irreversible, Reaction
cpd:C00259 ,cpd:C00508 ,reversible, Reaction
cpd:C00508 ,cpd:C01101 ,reversible, Reaction
cpd:C00474 ,cpd:C00309 ,reversible, Reaction
cpd:C00309 ,cpd:C00199 ,reversible, Reaction
cpd:C00309 ,cpd:C00199 ,reversible, Reaction
cpd:C00199 ,cpd:C00231 ,reversible, Reaction
cpd:C01101 ,cpd:C00231 ,reversible, Reaction
cpd:C01068 ,cpd:C00199 ,reversible, Reaction
cpd:C01101 ,cpd:C03291 ,reversible, Reaction
cpd:C01904 ,cpd:C00310 ,reversible, Reaction
cpd:C00310 ,cpd:C00231 ,reversible, Reaction
cpd:C00502 ,cpd:C03826 ,reversible, Reaction
cpd:C00312 ,cpd:C03291 ,reversible, Reaction
cpd:C00312 ,cpd:C01508 ,reversible, Reaction
cpd:C00379 ,cpd:C00310 ,reversible, Reaction
cpd:C00181 ,cpd:C00310 ,reversible, Reaction
cpd:C02266 ,cpd:C00502 ,reversible, Reaction
cpd:C00532 ,cpd:C00259 ,reversible, Reaction
cpd:C00379 ,cpd:C00312 ,reversible, Reaction
cpd:C00379 ,cpd:C00181 ,reversible, Reaction
cpd:C00181 ,cpd:C02266 ,irreversible, Reaction
cpd:C00800 ,cpd:C00618 ,reversible, Reaction
cpd:C00103 ,cpd:C00029 ,irreversible, Reaction
cpd:C00167 ,cpd:C03033 ,reversible, Reaction
cpd:C00029 ,cpd:C00167 ,reversible, Reaction
cpd:C00191 ,cpd:C05385 ,reversible, Reaction
cpd:C05385 ,cpd:C00167 ,reversible, Reaction
cpd:C00191 ,cpd:C00905 ,reversible, Reaction
cpd:C00514 ,cpd:C00905 ,reversible, Reaction
cpd:C00514 ,cpd:C00204 ,reversible, Reaction
cpd:C00817 ,cpd:C00204 ,irreversible, Reaction
cpd:C00333 ,cpd:C00558 ,irreversible, Reaction
cpd:C00558 ,cpd:C00817 ,irreversible, Reaction
cpd:C00618 ,cpd:C04575 ,reversible, Reaction
cpd:C02273 ,cpd:C00333 ,irreversible, Reaction
cpd:C00470 ,cpd:C02273 ,irreversible, Reaction
cpd:C00714 ,cpd:C00470 ,irreversible, Reaction
cpd:C00470 ,cpd:C06118 ,irreversible, Reaction
cpd:C06118 ,cpd:C04053 ,irreversible, Reaction
cpd:C04053 ,cpd:C04349 ,reversible, Reaction
cpd:C00204 ,cpd:C04349 ,reversible, Reaction
cpd:C00312 ,cpd:C06441 ,reversible, Reaction
cpd:C06441 ,cpd:C00111 cpd:C00266 ,reversible, Reaction
cpd:C00470 ,cpd:C06118 ,irreversible, Reaction
cpd:C00181 ,cpd:C02266 ,irreversible, Reaction
cpd:C03826 ,cpd:C00433 ,irreversible, Reaction
cpd:C00433 ,cpd:C00026 ,irreversible, Reaction
cpd:C01904 ,cpd:C00309 ,reversible, Reaction
cpd:C01904 ,cpd:C00310 ,reversible, Reaction
cpd:C01904 ,cpd:C00309 ,reversible, Reaction
cpd:C02426 ,cpd:C00116 ,irreversible, Reaction
cpd:C20680 ,cpd:C02426 ,irreversible, Reaction
cpd:C15930 ,cpd:C20680 ,irreversible, Reaction
cpd:C15930 ,cpd:C00333 ,irreversible, Reaction
cpd:C00181 ,cpd:C00379 ,irreversible, Reaction
cpd:C00379 ,cpd:C00310 ,reversible, Reaction
cpd:C00800 ,cpd:C00191 ,reversible, Reaction
cpd:C00800 ,cpd:C00905 ,reversible, Reaction
ko:K08041 ko:K08042 ko:K08043 ko:K08044 ko:K08045 ko:K08046 ko:K08047 ko:K08048 ko:K08049,ko:K04345,PPrel, Relation
ko:K08556,ko:K00922 ko:K02649,PPrel, Relation
ko:K08556,ko:K04440 ko:K04441,PPrel, Relation
ko:K08694,ko:K02087,PPrel, Relation
ko:K08694,ko:K02206,PPrel, Relation
ko:K04367,ko:K04368,PPrel, Relation
ko:K04368,ko:K04371,PPrel, Relation
ko:K04371,ko:K04373,PPrel, Relation
ko:K06631,ko:K05866 ko:K05867 ko:K06645,PPrel, Relation
ko:K04373,ko:K02178,PPrel, Relation
ko:K07827,ko:K04365 ko:K04366 ko:K08845,PPrel, Relation
ko:K04373,ko:K06633,PPrel, Relation
ko:K06633,ko:K02087,PPrel, Relation
ko:K05866 ko:K05867 ko:K06645,ko:K02087,PPrel, Relation
ko:K02178,ko:K02537 ko:K13728 ko:K06638,PPrel, Relation
ko:K03364,ko:K03348 ko:K03349 ko:K03350 ko:K03351 ko:K03352 ko:K03353 ko:K03354 ko:K03355 ko:K03356 ko:K03357 ko:K03358 ko:K03359 ko:K12456,PPrel, Relation
ko:K02537 ko:K13728 ko:K06638,ko:K03364,PPrel, Relation
ko:K04079,ko:K04367,PPrel, Relation
ko:K04630,ko:K08041 ko:K08042 ko:K08043 ko:K08044 ko:K08045 ko:K08046 ko:K08047 ko:K08048 ko:K08049,PPrel, Relation
ko:K04456,ko:K13296,PPrel, Relation
ko:K05087,ko:K07827,PPrel, Relation
ko:K04526,ko:K05087,PPrel, Relation
ko:K05459,ko:K05087,PPrel, Relation
cpd:C00410,ko:K08556,PCrel, Relation
ko:K02048 ko:K02046 ko:K02047 ko:K02045,ko:K13811 ko:K00955 ko:K00956 ko:K00957 ko:K00958,ECrel, Relation
ko:K02048 ko:K02046 ko:K02047 ko:K02045,ko:K00387,ECrel, Relation
ko:K02048 ko:K02046 ko:K02047 ko:K02045,ko:K05301,ECrel, Relation
ko:K02048 ko:K02046 ko:K02047 ko:K02045,ko:K17222 ko:K17223 ko:K17226 ko:K17227 ko:K17224 ko:K17225 ko:K08738,ECrel, Relation
ko:K13811 ko:K00955 ko:K00956 ko:K00957 ko:K00958,ko:K00387,ECrel, Relation
ko:K13811 ko:K00955 ko:K00956 ko:K00957 ko:K00958,ko:K05301,ECrel, Relation
ko:K13811 ko:K00955 ko:K00956 ko:K00957 ko:K00958,ko:K17222 ko:K17223 ko:K17226 ko:K17227 ko:K17224 ko:K17225 ko:K08738,ECrel, Relation
ko:K00387,ko:K17222 ko:K17223 ko:K17226 ko:K17227 ko:K17224 ko:K17225 ko:K08738,ECrel, Relation
ko:K05301,ko:K17222 ko:K17223 ko:K17226 ko:K17227 ko:K17224 ko:K17225 ko:K08738,ECrel, Relation
ko:K13811 ko:K00955 ko:K00956 ko:K00957 ko:K00958,ko:K05907,ECrel, Relation
ko:K13811 ko:K00955 ko:K00956 ko:K00957 ko:K00958,ko:K00394 ko:K00395,ECrel, Relation
ko:K13811 ko:K00955 ko:K00956 ko:K00957 ko:K00958,ko:K13811 ko:K00955 ko:K00860,ECrel, Relation
ko:K13811 ko:K00955 ko:K00956 ko:K00957 ko:K00958,ko:K01082 ko:K15759 ko:K15422,ECrel, Relation
ko:K05907,ko:K13811 ko:K00955 ko:K00860,ECrel, Relation
ko:K05907,ko:K01082 ko:K15759 ko:K15422,ECrel, Relation
ko:K00394 ko:K00395,ko:K13811 ko:K00955 ko:K00860,ECrel, Relation
ko:K00394 ko:K00395,ko:K01082 ko:K15759 ko:K15422,ECrel, Relation
ko:K13811 ko:K00955 ko:K00860,ko:K00390,ECrel, Relation
ko:K01082 ko:K15759 ko:K15422,ko:K00390,ECrel, Relation
ko:K15551 ko:K15552 ko:K10831,ko:K03119,ECrel, Relation
ko:K15553 ko:K15554 ko:K15555,ko:K04091 ko:K00299,ECrel, Relation
ko:K16936 ko:K16937,ko:K01011 ko:K02439,ECrel, Relation
ko:K16936 ko:K16937,ko:K08352 ko:K08353 ko:K08354,ECrel, Relation
ko:K16936 ko:K16937,ko:K17222 ko:K17223 ko:K17226 ko:K17227 ko:K17224 ko:K17225 ko:K08738,ECrel, Relation
ko:K08357 ko:K08358 ko:K08359,ko:K01011 ko:K02439,ECrel, Relation
ko:K08357 ko:K08358 ko:K08359,ko:K08352 ko:K08353 ko:K08354,ECrel, Relation
ko:K08357 ko:K08358 ko:K08359,ko:K17222 ko:K17223 ko:K17226 ko:K17227 ko:K17224 ko:K17225 ko:K08738,ECrel, Relation
ko:K01011 ko:K02439,ko:K08352 ko:K08353 ko:K08354,ECrel, Relation
ko:K01011 ko:K02439,ko:K17222 ko:K17223 ko:K17226 ko:K17227 ko:K17224 ko:K17225 ko:K08738,ECrel, Relation
ko:K08352 ko:K08353 ko:K08354,ko:K17222 ko:K17223 ko:K17226 ko:K17227 ko:K17224 ko:K17225 ko:K08738,ECrel, Relation
ko:K16968 ko:K16969 ko:K15762 ko:K15765,ko:K17228,ECrel, Relation
ko:K04091 ko:K00299,ko:K17228,ECrel, Relation
ko:K16953,ko:K07306 ko:K07307 ko:K07308,ECrel, Relation
ko:K16953,ko:K16964 ko:K16965 ko:K16966,ECrel, Relation
ko:K16953,ko:K16967,ECrel, Relation
ko:K07306 ko:K07307 ko:K07308,ko:K16967,ECrel, Relation
ko:K16964 ko:K16965 ko:K16966,ko:K16967,ECrel, Relation
ko:K17486,ko:K16953,ECrel, Relation
path:ko00680,ko:K16954 ko:K16955,maplink, Relation
ko:K16954 ko:K16955,ko:K16967,ECrel, Relation
ko:K17725,ko:K17229 ko:K17230,ECrel, Relation
ko:K17725,ko:K17219 ko:K17220 ko:K17221,ECrel, Relation
ko:K17725,ko:K16952,ECrel, Relation
ko:K17229 ko:K17230,ko:K17219 ko:K17220 ko:K17221,ECrel, Relation
ko:K17229 ko:K17230,ko:K16952,ECrel, Relation
ko:K00640,ko:K10150,ECrel, Relation
ko:K00640,ko:K01738 ko:K12339 ko:K13034 ko:K10150 ko:K17069,ECrel, Relation
path:ko00260,path:ko00680,maplink, Relation
path:ko00260,ko:K00640,maplink, Relation
path:ko00680,ko:K00640,maplink, Relation
ko:K10150,path:ko00720,maplink, Relation
ko:K01738 ko:K12339 ko:K13034 ko:K10150 ko:K17069,path:ko00720,maplink, Relation
ko:K10150,path:ko00270,maplink, Relation
ko:K01738 ko:K12339 ko:K13034 ko:K10150 ko:K17069,path:ko00270,maplink, Relation
ko:K17217,ko:K01739,ECrel, Relation
ko:K17217,ko:K10764,ECrel, Relation
ko:K17217,path:ko00270,maplink, Relation
ko:K01739,path:ko00270,maplink, Relation
ko:K10764,path:ko00270,maplink, Relation
ko:K01739,ko:K00651,ECrel, Relation
ko:K10764,ko:K00651,ECrel, Relation
ko:K00651,path:ko00260,maplink, Relation
ko:K17218,ko:K08352 ko:K08353 ko:K08354,ECrel, Relation
ko:K08352 ko:K08353 ko:K08354,ko:K17219 ko:K17220 ko:K17221,ECrel, Relation
ko:K08352 ko:K08353 ko:K08354,ko:K16952,ECrel, Relation
ko:K08352 ko:K08353 ko:K08354,ko:K00392,ECrel, Relation
ko:K08352 ko:K08353 ko:K08354,ko:K00380 ko:K00381,ECrel, Relation
ko:K08352 ko:K08353 ko:K08354,ko:K11180 ko:K11181,ECrel, Relation
ko:K08352 ko:K08353 ko:K08354,ko:K16950 ko:K16951 ko:K00385,ECrel, Relation
ko:K08352 ko:K08353 ko:K08354,ko:K17229 ko:K17230,ECrel, Relation
ko:K08352 ko:K08353 ko:K08354,ko:K01739,ECrel, Relation
ko:K08352 ko:K08353 ko:K08354,ko:K10764,ECrel, Relation
ko:K08352 ko:K08353 ko:K08354,ko:K17217,ECrel, Relation
ko:K08352 ko:K08353 ko:K08354,ko:K01738 ko:K12339 ko:K13034 ko:K10150 ko:K17069,ECrel, Relation
ko:K08352 ko:K08353 ko:K08354,ko:K10150,ECrel, Relation
ko:K17218,ko:K17219 ko:K17220 ko:K17221,ECrel, Relation
ko:K17218,ko:K16952,ECrel, Relation
ko:K17218,ko:K00392,ECrel, Relation
ko:K17218,ko:K00380 ko:K00381,ECrel, Relation
ko:K17218,ko:K11180 ko:K11181,ECrel, Relation
ko:K17218,ko:K16950 ko:K16951 ko:K00385,ECrel, Relation
ko:K17218,ko:K17229 ko:K17230,ECrel, Relation
ko:K17218,ko:K01739,ECrel, Relation
ko:K17218,ko:K10764,ECrel, Relation
ko:K17218,ko:K17217,ECrel, Relation
ko:K17218,ko:K01738 ko:K12339 ko:K13034 ko:K10150 ko:K17069,ECrel, Relation
ko:K17218,ko:K10150,ECrel, Relation
ko:K17219 ko:K17220 ko:K17221,ko:K00392,ECrel, Relation
ko:K17219 ko:K17220 ko:K17221,ko:K00380 ko:K00381,ECrel, Relation
ko:K17219 ko:K17220 ko:K17221,ko:K11180 ko:K11181,ECrel, Relation
ko:K17219 ko:K17220 ko:K17221,ko:K16950 ko:K16951 ko:K00385,ECrel, Relation
ko:K17219 ko:K17220 ko:K17221,ko:K17229 ko:K17230,ECrel, Relation
ko:K17219 ko:K17220 ko:K17221,ko:K01739,ECrel, Relation
ko:K17219 ko:K17220 ko:K17221,ko:K10764,ECrel, Relation
ko:K17219 ko:K17220 ko:K17221,ko:K17217,ECrel, Relation
ko:K17219 ko:K17220 ko:K17221,ko:K01738 ko:K12339 ko:K13034 ko:K10150 ko:K17069,ECrel, Relation
ko:K17219 ko:K17220 ko:K17221,ko:K10150,ECrel, Relation
ko:K16952,ko:K00392,ECrel, Relation
ko:K16952,ko:K00380 ko:K00381,ECrel, Relation
ko:K16952,ko:K11180 ko:K11181,ECrel, Relation
ko:K16952,ko:K16950 ko:K16951 ko:K00385,ECrel, Relation
ko:K16952,ko:K17229 ko:K17230,ECrel, Relation
ko:K16952,ko:K01739,ECrel, Relation
ko:K16952,ko:K10764,ECrel, Relation
ko:K16952,ko:K17217,ECrel, Relation
ko:K16952,ko:K01738 ko:K12339 ko:K13034 ko:K10150 ko:K17069,ECrel, Relation
ko:K16952,ko:K10150,ECrel, Relation
ko:K00392,ko:K17229 ko:K17230,ECrel, Relation
ko:K00392,ko:K01739,ECrel, Relation
ko:K00392,ko:K10764,ECrel, Relation
ko:K00392,ko:K17217,ECrel, Relation
ko:K00392,ko:K01738 ko:K12339 ko:K13034 ko:K10150 ko:K17069,ECrel, Relation
ko:K00392,ko:K10150,ECrel, Relation
ko:K00380 ko:K00381,ko:K17229 ko:K17230,ECrel, Relation
ko:K00380 ko:K00381,ko:K01739,ECrel, Relation
ko:K00380 ko:K00381,ko:K10764,ECrel, Relation
ko:K00380 ko:K00381,ko:K17217,ECrel, Relation
ko:K00380 ko:K00381,ko:K01738 ko:K12339 ko:K13034 ko:K10150 ko:K17069,ECrel, Relation
ko:K00380 ko:K00381,ko:K10150,ECrel, Relation
ko:K11180 ko:K11181,ko:K17229 ko:K17230,ECrel, Relation
ko:K11180 ko:K11181,ko:K01739,ECrel, Relation
ko:K11180 ko:K11181,ko:K10764,ECrel, Relation
